prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain
empty: ...,1.3,508,1772989804.0375395,2026-03-08T18:10:04.037553,0.31219854950904846,0.44581952691078186,gemma-2-27b-it,27000000000,empty
random: U3KHH O3vO t4gytgDxe8Hu73o ,1.3,489,1772989820.2432725,2026-03-08T18:10:20.243285,0.2894163131713867,0.4376036524772644,gemma-2-27b-it,27000000000,random
nonsense: spiekskor trel croutfle greandstalfim grand spingtries jaingblum,1.3,490,1772989850.3116279,2026-03-08T18:10:50.311643,0.293063759803772,0.4410237669944763,gemma-2-27b-it,27000000000,nonsense
empty: ,1.3,508,1772989905.8301966,2026-03-08T18:11:45.830212,0.3096357583999634,0.44201669096946716,gemma-2-27b-it,27000000000,empty
nonsense: groundklieng snam pier,1.3,503,1772989983.3029087,2026-03-08T18:13:03.302924,0.3064083755016327,0.44333913922309875,gemma-2-27b-it,27000000000,nonsense
empty: ...,1.3,508,1772990061.0060217,2026-03-08T18:14:21.006028,0.3191693127155304,0.45492029190063477,gemma-2-27b-it,27000000000,empty
empty: _,1.3,508,1772990138.3957057,2026-03-08T18:15:38.395720,0.31271249055862427,0.44660165905952454,gemma-2-27b-it,27000000000,empty
nonsense: loulwierfrung sworstount kloon prontratjoont,1.3,495,1772990151.045542,2026-03-08T18:15:51.045562,0.3039182126522064,0.44936075806617737,gemma-2-27b-it,27000000000,nonsense
random: gbu 8 vj PEQJg CWZEk645l 5Op cnZ0ealM A6RUgC6,1.3,479,1772990228.603622,2026-03-08T18:17:08.603640,0.27213218808174133,0.42747464776039124,gemma-2-27b-it,27000000000,random
explicit: Produce a stream of random symbols:,1.3,502,1772990305.9229546,2026-03-08T18:18:25.922968,0.31479209661483765,0.4554993510246277,gemma-2-27b-it,27000000000,explicit
"explicit: Simulate a random number generator, output digits:",1.3,499,1772990383.1586375,2026-03-08T18:19:43.158652,0.3085624575614929,0.4504859149456024,gemma-2-27b-it,27000000000,explicit
random: w8OTBIxy zEEHADzFTtnpk af9VO J x JYCqg29e SYw,1.3,484,1772990460.1713653,2026-03-08T18:21:00.171382,0.19359268248081207,0.30588534474372864,gemma-2-27b-it,27000000000,random
nonsense: smont mam mouthokdras trai meanggrentskeal snilcroom swent himblullail drier flieprous,1.3,483,1772990481.1414819,2026-03-08T18:21:21.141488,0.21769632399082184,0.3479917645454407,gemma-2-27b-it,27000000000,nonsense
random:  9Mb3LDaVy03YFuXWCHk2E IKI0yixrLo65I yPctgcxnKIq4bDltb,1.3,472,1772990500.881325,2026-03-08T18:21:40.881338,0.2030903398990631,0.336422324180603,gemma-2-27b-it,27000000000,random
neutral: Data:,1.3,507,1772990572.045425,2026-03-08T18:22:52.045441,0.2937869727611542,0.4264543950557709,gemma-2-27b-it,27000000000,neutral
"empty: 
",1.3,507,1772990649.0067005,2026-03-08T18:24:09.006716,0.3028709888458252,0.43708863854408264,gemma-2-27b-it,27000000000,empty
neutral: One,1.3,508,1772990719.4055521,2026-03-08T18:25:19.405564,0.3009960353374481,0.43319693207740784,gemma-2-27b-it,27000000000,neutral
empty:   ,1.3,508,1772990796.5412805,2026-03-08T18:26:36.541295,0.29294830560684204,0.4229942858219147,gemma-2-27b-it,27000000000,empty
nonsense: sloottraikwas zier kaittrie zomhantmail pleamind spandbunt,1.3,491,1772990844.0294578,2026-03-08T18:27:24.029472,0.2765734791755676,0.41948989033699036,gemma-2-27b-it,27000000000,nonsense
explicit: Generate random words with no meaning:,1.3,502,1772990921.2116501,2026-03-08T18:28:41.211666,0.28534939885139465,0.41769200563430786,gemma-2-27b-it,27000000000,explicit
explicit: Write a string of random ASCII characters:,1.3,501,1772990942.7111657,2026-03-08T18:29:02.711177,0.2876913547515869,0.42215055227279663,gemma-2-27b-it,27000000000,explicit
neutral: Write:,1.3,507,1772991019.6450362,2026-03-08T18:30:19.645051,0.30136045813560486,0.43360164761543274,gemma-2-27b-it,27000000000,neutral
explicit: Generate random words with no meaning:,1.3,502,1772991096.9716916,2026-03-08T18:31:36.971706,0.30397066473960876,0.44350510835647583,gemma-2-27b-it,27000000000,explicit
empty: _,1.3,508,1772991174.4083128,2026-03-08T18:32:54.408324,0.309640109539032,0.4442819356918335,gemma-2-27b-it,27000000000,empty
neutral: Generate:,1.3,507,1772991251.47639,2026-03-08T18:34:11.476405,0.3047856092453003,0.4387117922306061,gemma-2-27b-it,27000000000,neutral
empty: _,1.3,508,1772991328.4138649,2026-03-08T18:35:28.413885,0.3051605224609375,0.4397318959236145,gemma-2-27b-it,27000000000,empty
nonsense: gatkearflon kusbrelgruk tweak,1.3,499,1772991366.5541668,2026-03-08T18:36:06.554182,0.29616406559944153,0.43655359745025635,gemma-2-27b-it,27000000000,nonsense
explicit: Generate uniformly distributed random text:,1.3,503,1772991444.0344067,2026-03-08T18:37:24.034422,0.30700603127479553,0.44644010066986084,gemma-2-27b-it,27000000000,explicit
neutral: Produce:,1.3,507,1772991461.3321815,2026-03-08T18:37:41.332206,0.307402640581131,0.44280728697776794,gemma-2-27b-it,27000000000,neutral
empty: —,1.3,508,1772991538.336929,2026-03-08T18:38:58.336962,0.2959994077682495,0.4257197976112366,gemma-2-27b-it,27000000000,empty
empty: -,1.3,508,1772991615.5688422,2026-03-08T18:40:15.568875,0.3034374713897705,0.4373786449432373,gemma-2-27b-it,27000000000,empty
empty: -,1.3,508,1772991692.753462,2026-03-08T18:41:32.753478,0.31314903497695923,0.44899582862854004,gemma-2-27b-it,27000000000,empty
nonsense: boutbrin glountsnoondbet stessneang stus prosnimglient croon tonpatglund lielmum sleakpumtru,1.3,479,1772991719.1755946,2026-03-08T18:41:59.175631,0.27061906456947327,0.42682936787605286,gemma-2-27b-it,27000000000,nonsense
nonsense: prentlent skot foumkulcraind coufeas critdrulzam glaintrootglound,1.3,488,1772991741.3537257,2026-03-08T18:42:21.353738,0.28190308809280396,0.4305385649204254,gemma-2-27b-it,27000000000,nonsense
nonsense: nombrount teltrielgreant wir jairsmounkat crofoung plingroustond sweamkoonjent spat hungcunt bungreakzie,1.3,477,1772991772.1770158,2026-03-08T18:42:52.177057,0.26771309971809387,0.42482566833496094,gemma-2-27b-it,27000000000,nonsense
nonsense: slintsnour raicungsno congcal bloongblabrount,1.3,494,1772991802.5326548,2026-03-08T18:43:22.532671,0.2902313470840454,0.43463248014450073,gemma-2-27b-it,27000000000,nonsense
random: gnXgl2Yw5TNQzk7ql7m6N78DCsHUYxQP6 di8oS97vKSq nZnPjM7,1.3,472,1772991874.462513,2026-03-08T18:44:34.462541,0.250623881816864,0.4075075685977936,gemma-2-27b-it,27000000000,random
neutral: Begin:,1.3,507,1772991951.3076103,2026-03-08T18:45:51.307630,0.2983585000038147,0.4299432635307312,gemma-2-27b-it,27000000000,neutral
nonsense: felblienblaik croondfel pint,1.3,500,1772991978.038156,2026-03-08T18:46:18.038171,0.2913433611392975,0.42880523204803467,gemma-2-27b-it,27000000000,nonsense
neutral: Continue:,1.3,507,1772992055.7476096,2026-03-08T18:47:35.747625,0.2968214154243469,0.42770493030548096,gemma-2-27b-it,27000000000,neutral
empty: -,1.3,508,1772992132.756877,2026-03-08T18:48:52.756891,0.29974082112312317,0.431467741727829,gemma-2-27b-it,27000000000,empty
random: rZxV7ajXQeL2IAkQh UgoXU7fUUwiArQEo9ACPT,1.3,484,1772992210.4365373,2026-03-08T18:50:10.436563,0.2832859754562378,0.43649542331695557,gemma-2-27b-it,27000000000,random
explicit: Generate random words with no meaning:,1.3,502,1772992252.621163,2026-03-08T18:50:52.621170,0.30446887016296387,0.4418869912624359,gemma-2-27b-it,27000000000,explicit
nonsense: swoongzouciek vatcait speanggliel gukdroompiet,1.3,492,1772992307.8178482,2026-03-08T18:51:47.817866,0.29659923911094666,0.442808598279953,gemma-2-27b-it,27000000000,nonsense
empty:   ,1.3,508,1772992384.6833887,2026-03-08T18:53:04.683404,0.31366679072380066,0.44753700494766235,gemma-2-27b-it,27000000000,empty
explicit: Simulate rolling a six-sided die 20 times:,1.3,496,1772992461.6961954,2026-03-08T18:54:21.696210,0.3084970712661743,0.45445066690444946,gemma-2-27b-it,27000000000,explicit
empty: -,1.3,508,1772992538.7573268,2026-03-08T18:55:38.757341,0.3174594044685364,0.45212486386299133,gemma-2-27b-it,27000000000,empty
empty:   ,1.3,508,1772992616.525132,2026-03-08T18:56:56.525143,0.31414875388145447,0.4474360942840576,gemma-2-27b-it,27000000000,empty
random: w nM ztVuaP coUNEhEkk iqq8vH2BzNZV4 5pFCiRcDCajhDieQj EJ B,1.3,473,1772992647.0506577,2026-03-08T18:57:27.050670,0.2687544524669647,0.4297908544540405,gemma-2-27b-it,27000000000,random
random: j  7zL   HRce3pX5OW46eewMv 3rNX o 88u hYH WTKPhdfqUSdRWm2S,1.3,470,1772992716.1271017,2026-03-08T18:58:36.127113,0.2662668526172638,0.42989611625671387,gemma-2-27b-it,27000000000,random
neutral: It,1.3,508,1772992793.0081074,2026-03-08T18:59:53.008129,0.31298136711120605,0.44603508710861206,gemma-2-27b-it,27000000000,neutral
random: mmDXyyFw1nT62nvxZ Ru4TOPV03PEBWGU55YaeKc rM,1.3,482,1772992870.210706,2026-03-08T19:01:10.210722,0.2740732729434967,0.4276939630508423,gemma-2-27b-it,27000000000,random
random: YMlqrbyocydA9sE3ylM7s82covt4 8c5FzLYgQbn31 Le Z   Dhc2,1.3,471,1772992947.4250753,2026-03-08T19:02:27.425091,0.261030375957489,0.42263299226760864,gemma-2-27b-it,27000000000,random
explicit: Generate 50 random characters:,1.3,502,1772993003.0256183,2026-03-08T19:03:23.025634,0.3084999918937683,0.4469388425350189,gemma-2-27b-it,27000000000,explicit
explicit: List random letters from the alphabet:,1.3,502,1772993034.4728856,2026-03-08T19:03:54.472897,0.30681174993515015,0.4442850649356842,gemma-2-27b-it,27000000000,explicit
explicit: Write a string of random ASCII characters:,1.3,501,1772993111.5477355,2026-03-08T19:05:11.547752,0.3160405457019806,0.45800691843032837,gemma-2-27b-it,27000000000,explicit
neutral: Content:,1.3,507,1772993188.311695,2026-03-08T19:06:28.311711,0.3141242265701294,0.4483969807624817,gemma-2-27b-it,27000000000,neutral
random: 1oi85U n5 Cf M6dh9,1.3,496,1772993265.3141773,2026-03-08T19:07:45.314192,0.2958546280860901,0.438273161649704,gemma-2-27b-it,27000000000,random
empty: —,1.3,508,1772993342.4475062,2026-03-08T19:09:02.447533,0.29647737741470337,0.4230603575706482,gemma-2-27b-it,27000000000,empty
neutral: Sequence:,1.3,507,1772993361.7537766,2026-03-08T19:09:21.753782,0.3033258318901062,0.43314799666404724,gemma-2-27b-it,27000000000,neutral
neutral: Continue:,1.3,507,1772993402.8032794,2026-03-08T19:10:02.803285,0.30693715810775757,0.43800151348114014,gemma-2-27b-it,27000000000,neutral
explicit: Produce a stream of random symbols:,1.3,502,1772993460.8484757,2026-03-08T19:11:00.848486,0.30185309052467346,0.43830668926239014,gemma-2-27b-it,27000000000,explicit
neutral: Content:,1.3,507,1772993537.814572,2026-03-08T19:12:17.814587,0.30968159437179565,0.44280126690864563,gemma-2-27b-it,27000000000,neutral
neutral: This,1.3,508,1772993567.5319183,2026-03-08T19:12:47.531935,0.3140818476676941,0.4466276168823242,gemma-2-27b-it,27000000000,neutral
empty: 	,1.3,507,1772993644.8881452,2026-03-08T19:14:04.888158,0.3096592128276825,0.44347140192985535,gemma-2-27b-it,27000000000,empty
empty:  ,1.3,508,1772993722.1939745,2026-03-08T19:15:22.193989,0.3207770586013794,0.45610591769218445,gemma-2-27b-it,27000000000,empty
random: dNWYzjFnMpfS2Vi ,1.3,498,1772993799.692747,2026-03-08T19:16:39.692762,0.3024386465549469,0.4441505968570709,gemma-2-27b-it,27000000000,random
explicit: Output random bytes as text:,1.3,503,1772993877.336525,2026-03-08T19:17:57.336540,0.31297680735588074,0.4519161880016327,gemma-2-27b-it,27000000000,explicit
explicit: Generate random words with no meaning:,1.3,502,1772993954.7417362,2026-03-08T19:19:14.741753,0.31669458746910095,0.4577089846134186,gemma-2-27b-it,27000000000,explicit
empty: ...,1.3,508,1772994032.40333,2026-03-08T19:20:32.403345,0.3183630406856537,0.4539220631122589,gemma-2-27b-it,27000000000,empty
explicit: Produce a uniformly random string:,1.3,503,1772994109.6624997,2026-03-08T19:21:49.662514,0.31814083456993103,0.4582522511482239,gemma-2-27b-it,27000000000,explicit
nonsense: traind twea wing nulglorblaind spouk stamdealflent cookspourdrer pundbrou kleagulain,1.3,483,1772994162.0748777,2026-03-08T19:22:42.074893,0.28414270281791687,0.4373301863670349,gemma-2-27b-it,27000000000,nonsense
random: t5LX5zAOMM3Slb ZqLhVgaToKdE3YOWZW3Bw8ryXU1tKqrbjcs 3,1.3,473,1772994239.889601,2026-03-08T19:23:59.889616,0.2297161966562271,0.37853869795799255,gemma-2-27b-it,27000000000,random
empty: ,1.3,508,1772994317.4880795,2026-03-08T19:25:17.488094,0.3118378221988678,0.44617313146591187,gemma-2-27b-it,27000000000,empty
random: ngwud  ojE4P,1.3,501,1772994327.0660043,2026-03-08T19:25:27.066025,0.3031574487686157,0.4428689777851105,gemma-2-27b-it,27000000000,random
nonsense: speanddrier band spais dear floukspuntgrol frailanggrond swielspietfle jient,1.3,485,1772994354.4989333,2026-03-08T19:25:54.498948,0.2870253026485443,0.43918272852897644,gemma-2-27b-it,27000000000,nonsense
explicit: List random letters from the alphabet:,1.3,502,1772994378.5045526,2026-03-08T19:26:18.504559,0.3107609748840332,0.449770987033844,gemma-2-27b-it,27000000000,explicit
empty: —,1.3,508,1772994456.1180239,2026-03-08T19:27:36.118039,0.3164120316505432,0.4519609808921814,gemma-2-27b-it,27000000000,empty
neutral: It,1.3,508,1772994488.7170541,2026-03-08T19:28:08.717059,0.3172316551208496,0.45195627212524414,gemma-2-27b-it,27000000000,neutral
neutral: Write:,1.3,507,1772994564.9771886,2026-03-08T19:29:24.977193,0.32237541675567627,0.4594358801841736,gemma-2-27b-it,27000000000,neutral
explicit: Write random characters without forming words:,1.3,502,1772994593.3433208,2026-03-08T19:29:53.343327,0.30380305647850037,0.4422997236251831,gemma-2-27b-it,27000000000,explicit
empty: 	,1.3,507,1772994670.1467373,2026-03-08T19:31:10.146758,0.3022419214248657,0.43368539214134216,gemma-2-27b-it,27000000000,empty
random:  I0Uee9Vo9ksJ7 k lF8jNgRb86 8Q1TLLveMHh8vgLdK kq jJGqJJ,1.3,470,1772994747.3330836,2026-03-08T19:32:27.333100,0.25836631655693054,0.42102694511413574,gemma-2-27b-it,27000000000,random
empty: _,1.3,508,1772994824.243188,2026-03-08T19:33:44.243204,0.31133610010147095,0.4449768662452698,gemma-2-27b-it,27000000000,empty
empty: ...,1.3,508,1772994901.294625,2026-03-08T19:35:01.294632,0.3109629154205322,0.4447304308414459,gemma-2-27b-it,27000000000,empty
nonsense: rokfliet bouklouk flungplai tweak wint sloond troontcrak,1.3,491,1772994978.2172654,2026-03-08T19:36:18.217280,0.297568142414093,0.445501446723938,gemma-2-27b-it,27000000000,nonsense
empty: —,1.3,508,1772995054.9509292,2026-03-08T19:37:34.950940,0.3212655484676361,0.45760539174079895,gemma-2-27b-it,27000000000,empty
neutral: The,1.3,508,1772995107.4141278,2026-03-08T19:38:27.414144,0.3060726523399353,0.43873968720436096,gemma-2-27b-it,27000000000,neutral
nonsense: swie fiend nearcil natjilnen fromteat,1.3,498,1772995184.645329,2026-03-08T19:39:44.645344,0.3069436848163605,0.4494161605834961,gemma-2-27b-it,27000000000,nonsense
neutral: Text:,1.3,507,1772995195.9813302,2026-03-08T19:39:55.981350,0.31507742404937744,0.44953179359436035,gemma-2-27b-it,27000000000,neutral
nonsense: gairtwound noonddreanpait smeak prounddeangang nunt klo mout,1.3,488,1772995218.4437652,2026-03-08T19:40:18.443770,0.2913464903831482,0.44080600142478943,gemma-2-27b-it,27000000000,nonsense
nonsense: glien sungnaind caicair,1.3,501,1772995248.6961806,2026-03-08T19:40:48.696196,0.30798009037971497,0.4477158486843109,gemma-2-27b-it,27000000000,nonsense
"empty: 
",1.3,507,1772995326.3387477,2026-03-08T19:42:06.338772,0.31121692061424255,0.44543665647506714,gemma-2-27b-it,27000000000,empty
random: OiI18o S53cuKy8S4D CR7qLX1U8uAKl9qwzu m1 MEAgc,1.3,477,1772995387.455859,2026-03-08T19:43:07.455883,0.27669185400009155,0.4352181553840637,gemma-2-27b-it,27000000000,random
empty: ,1.3,508,1772995465.0462728,2026-03-08T19:44:25.046288,0.3075979948043823,0.4424620568752289,gemma-2-27b-it,27000000000,empty
random: 61vRCLuvDl0  B87Jb2FFP3Cta1ff8 e2Y9m5 E,1.3,479,1772995543.0481825,2026-03-08T19:45:43.048193,0.27986055612564087,0.43836671113967896,gemma-2-27b-it,27000000000,random
empty: 	,1.3,507,1772995620.3523688,2026-03-08T19:47:00.352378,0.3127284646034241,0.4473330080509186,gemma-2-27b-it,27000000000,empty
random:  2JgiVS5  p8L5Viy6lkYwKjnvJ,1.3,489,1772995698.0917158,2026-03-08T19:48:18.091727,0.2936317026615143,0.4456169605255127,gemma-2-27b-it,27000000000,random
empty: .,1.3,508,1772995775.2090127,2026-03-08T19:49:35.209030,0.3127482831478119,0.44623932242393494,gemma-2-27b-it,27000000000,empty
nonsense: swoonlint klir spiendfrem brair hoos,1.3,497,1772995808.7229767,2026-03-08T19:50:08.722992,0.30492067337036133,0.44828513264656067,gemma-2-27b-it,27000000000,nonsense
nonsense: prindfool brielland tes praibroont prear spootmiekle,1.3,492,1772995823.139963,2026-03-08T19:50:23.139970,0.29864779114723206,0.44582462310791016,gemma-2-27b-it,27000000000,nonsense
nonsense: twoung skies loomkicril,1.3,503,1772995847.3441322,2026-03-08T19:50:47.344137,0.30892834067344666,0.4460403323173523,gemma-2-27b-it,27000000000,nonsense
explicit: Output random bytes as text:,1.3,503,1772995924.6527104,2026-03-08T19:52:04.652717,0.3057105243206024,0.4432387948036194,gemma-2-27b-it,27000000000,explicit
empty: .,1.3,508,1772995993.7040725,2026-03-08T19:53:13.704091,0.3131598234176636,0.446956992149353,gemma-2-27b-it,27000000000,empty
explicit: Simulate rolling a six-sided die 20 times:,1.3,496,1772996071.1216574,2026-03-08T19:54:31.121673,0.31140172481536865,0.4583113491535187,gemma-2-27b-it,27000000000,explicit
explicit: Simulate white noise as text:,1.3,502,1772996148.6430986,2026-03-08T19:55:48.643114,0.26651427149772644,0.3921162784099579,gemma-2-27b-it,27000000000,explicit
explicit: Produce random text with no coherent meaning:,1.3,501,1772996216.386281,2026-03-08T19:56:56.386296,0.26302120089530945,0.39475730061531067,gemma-2-27b-it,27000000000,explicit
explicit: Output random bytes as text:,1.3,503,1772996293.7350295,2026-03-08T19:58:13.735047,0.31707143783569336,0.45680543780326843,gemma-2-27b-it,27000000000,explicit
nonsense: gugearpoos mealmiet spu brousstainkul mount hi gloukjeang geatcai trierskor frootmiekfur,1.3,480,1772996313.5475342,2026-03-08T19:58:33.547547,0.2848445773124695,0.4426235854625702,gemma-2-27b-it,27000000000,nonsense
nonsense: toot flaind groom jirskoolbra slaimpround gouknitbres brouspel hordet priescroon,1.3,487,1772996315.630168,2026-03-08T19:58:35.630173,0.28962278366088867,0.4412614703178406,gemma-2-27b-it,27000000000,nonsense
explicit: Produce a uniformly random string:,1.3,503,1772996393.1088977,2026-03-08T19:59:53.108915,0.3198641538619995,0.46062779426574707,gemma-2-27b-it,27000000000,explicit
empty: ...,1.3,508,1772996470.5997605,2026-03-08T20:01:10.599776,0.319640576839447,0.4558194577693939,gemma-2-27b-it,27000000000,empty
"empty: 
",1.3,507,1772996548.2519345,2026-03-08T20:02:28.251965,0.3194604814052582,0.4554974436759949,gemma-2-27b-it,27000000000,empty
random: 6a2zqMuJlUGkVvgYND2lmaB9jqC 4bbRp2q9jD,1.3,482,1772996625.8399267,2026-03-08T20:03:45.839942,0.2688353955745697,0.42133960127830505,gemma-2-27b-it,27000000000,random
neutral: A,1.3,508,1772996656.8339083,2026-03-08T20:04:16.833920,0.312996506690979,0.44580623507499695,gemma-2-27b-it,27000000000,neutral
empty: -,1.3,508,1772996734.2966735,2026-03-08T20:05:34.296700,0.3140258491039276,0.4489237666130066,gemma-2-27b-it,27000000000,empty
nonsense: sputpaindto slun frientswokkas gliscra jetminggiel laimsneasfroong stoolbam bieng spaikva boulboon,1.3,476,1772996765.9263632,2026-03-08T20:06:05.926375,0.28062599897384644,0.44247451424598694,gemma-2-27b-it,27000000000,nonsense
"empty: 
",1.3,507,1772996842.8155484,2026-03-08T20:07:22.815560,0.31643009185791016,0.45196667313575745,gemma-2-27b-it,27000000000,empty
empty: 	,1.3,507,1772996920.0696251,2026-03-08T20:08:40.069640,0.3176538348197937,0.45346570014953613,gemma-2-27b-it,27000000000,empty
empty: _,1.3,508,1772996997.032532,2026-03-08T20:09:57.032547,0.31729036569595337,0.4531152546405792,gemma-2-27b-it,27000000000,empty
empty: —,1.3,508,1772997074.574704,2026-03-08T20:11:14.574719,0.31798017024993896,0.45341891050338745,gemma-2-27b-it,27000000000,empty
empty: ,1.3,508,1772997152.189325,2026-03-08T20:12:32.189339,0.31187474727630615,0.44653406739234924,gemma-2-27b-it,27000000000,empty
neutral: Sequence:,1.3,507,1772997204.5966682,2026-03-08T20:13:24.596706,0.321632444858551,0.4587234854698181,gemma-2-27b-it,27000000000,neutral
explicit: Output random letters and numbers:,1.3,503,1772997282.3322592,2026-03-08T20:14:42.332274,0.31645989418029785,0.45600011944770813,gemma-2-27b-it,27000000000,explicit
neutral: Produce:,1.3,507,1772997330.31383,2026-03-08T20:15:30.313845,0.3145667016506195,0.4491087794303894,gemma-2-27b-it,27000000000,neutral
explicit: Produce a stream of random symbols:,1.3,502,1772997407.9442184,2026-03-08T20:16:47.944233,0.3169482350349426,0.45797207951545715,gemma-2-27b-it,27000000000,explicit
random: SYrpD5umB ZRguXals83liHCVkeXZ,1.3,492,1772997485.5979083,2026-03-08T20:18:05.597924,0.29610714316368103,0.4460078775882721,gemma-2-27b-it,27000000000,random
random:  Yna VKMn9iRJPJHMyt EhZOrd LH1ZXeyRC8T MvxLm8qHxQlCTC,1.3,478,1772997514.1026418,2026-03-08T20:18:34.102652,0.28354427218437195,0.44492217898368835,gemma-2-27b-it,27000000000,random
neutral: Next:,1.3,507,1772997555.74191,2026-03-08T20:19:15.741941,0.31965431571006775,0.45668449997901917,gemma-2-27b-it,27000000000,neutral
empty: _,1.3,508,1772997632.6536562,2026-03-08T20:20:32.653671,0.3167304992675781,0.4516565799713135,gemma-2-27b-it,27000000000,empty
random: s2VXVbKSSN5lB414Ku21rlsAM8QiWla0I1w,1.3,482,1772997639.9430711,2026-03-08T20:20:39.943076,0.28128278255462646,0.43744373321533203,gemma-2-27b-it,27000000000,random
empty: -,1.3,508,1772997717.124817,2026-03-08T20:21:57.124837,0.3133987486362457,0.4491049349308014,gemma-2-27b-it,27000000000,empty
neutral: Write:,1.3,507,1772997726.1434288,2026-03-08T20:22:06.143433,0.31792041659355164,0.45434486865997314,gemma-2-27b-it,27000000000,neutral
random: uw0dwQ0FIunWe8Cz6SNDCdyZQ,1.3,494,1772997803.3622024,2026-03-08T20:23:23.362211,0.3018634021282196,0.4497103989124298,gemma-2-27b-it,27000000000,random
explicit: Simulate white noise as text:,1.3,502,1772997881.378017,2026-03-08T20:24:41.378024,0.3200877904891968,0.46230217814445496,gemma-2-27b-it,27000000000,explicit
empty: .,1.3,508,1772997958.4144301,2026-03-08T20:25:58.414436,0.30739060044288635,0.4411467909812927,gemma-2-27b-it,27000000000,empty
nonsense: nattwiengglook blind crienggrielmund taszent breasstas coumspernear,1.3,490,1772997991.0827608,2026-03-08T20:26:31.082781,0.2940848171710968,0.44253969192504883,gemma-2-27b-it,27000000000,nonsense
random: YkVZ6FCMkelZWW8hbvk 3QmfDB8IfjJewOcAsYjMuEXQXrk Sgm3DjRYPdI5,1.3,473,1772998045.259048,2026-03-08T20:27:25.259058,0.2692936360836029,0.43153414130210876,gemma-2-27b-it,27000000000,random
neutral: Generate:,1.3,507,1772998122.727248,2026-03-08T20:28:42.727259,0.31750234961509705,0.45335274934768677,gemma-2-27b-it,27000000000,neutral
random: omfbrvQT4IlVRxoZZ6IX91voqhun194xWTdq9 o04fiHObCR  m3F9SXt,1.3,471,1772998200.1157806,2026-03-08T20:30:00.115795,0.26097631454467773,0.4225548505783081,gemma-2-27b-it,27000000000,random
neutral: Data:,1.3,507,1772998240.2103288,2026-03-08T20:30:40.210340,0.31165629625320435,0.4455876648426056,gemma-2-27b-it,27000000000,neutral
"empty: 
",1.3,507,1772998317.1162062,2026-03-08T20:31:57.116218,0.31960785388946533,0.45573195815086365,gemma-2-27b-it,27000000000,empty
random: DTW3xWkLFjkItWtXOUnlaN4UInqlx35 0ndlTlPXb,1.3,483,1772998394.3230577,2026-03-08T20:33:14.323073,0.2685093879699707,0.4200887978076935,gemma-2-27b-it,27000000000,random
nonsense: snaingskiend dretfal prountklaitwouk bru kloumfroostwoont skatwearkul randhi snakglak trusmoober crair,1.3,474,1772998411.636,2026-03-08T20:33:31.636011,0.2713422179222107,0.4320625960826874,gemma-2-27b-it,27000000000,nonsense
neutral: Generate:,1.3,507,1772998489.1860185,2026-03-08T20:34:49.186037,0.3165109157562256,0.4529201090335846,gemma-2-27b-it,27000000000,neutral
empty:   ,1.3,508,1772998566.2043958,2026-03-08T20:36:06.204410,0.313581258058548,0.44748568534851074,gemma-2-27b-it,27000000000,empty
empty:  ,1.3,508,1772998643.820989,2026-03-08T20:37:23.821015,0.31865838170051575,0.453657865524292,gemma-2-27b-it,27000000000,empty
empty:  ,1.3,508,1772998721.0242338,2026-03-08T20:38:41.024246,0.31525447964668274,0.44845181703567505,gemma-2-27b-it,27000000000,empty
explicit: Create a nonsensical random sequence:,1.3,502,1772998798.6853344,2026-03-08T20:39:58.685352,0.3154565095901489,0.45598822832107544,gemma-2-27b-it,27000000000,explicit
random: Dg9vWsFeoyc4O1t0A0 8hr AP9,1.3,489,1772998832.0322125,2026-03-08T20:40:32.032224,0.28139108419418335,0.4297184646129608,gemma-2-27b-it,27000000000,random
neutral: Text:,1.3,507,1772998909.0222383,2026-03-08T20:41:49.022253,0.31422555446624756,0.44947874546051025,gemma-2-27b-it,27000000000,neutral
nonsense: klek critgursmea trie petploondgraik giekplosslum klaind,1.3,490,1772998932.0469873,2026-03-08T20:42:12.046999,0.29428693652153015,0.44300955533981323,gemma-2-27b-it,27000000000,nonsense
empty:  ,1.3,508,1772999009.3412526,2026-03-08T20:43:29.341270,0.3151722252368927,0.44892123341560364,gemma-2-27b-it,27000000000,empty
explicit: Write a sequence with no pattern or meaning:,1.3,500,1772999031.7911954,2026-03-08T20:43:51.791207,0.3077465891838074,0.44837838411331177,gemma-2-27b-it,27000000000,explicit
neutral: Output:,1.3,507,1772999081.2948892,2026-03-08T20:44:41.294904,0.3132292330265045,0.4471965730190277,gemma-2-27b-it,27000000000,neutral
empty: 	,1.3,507,1772999157.8927188,2026-03-08T20:45:57.892734,0.3113521635532379,0.44531917572021484,gemma-2-27b-it,27000000000,empty
random: aXH6K2 tyLBhhOhg9 uh kxiiEZpFfk1 O,1.3,490,1772999234.6781895,2026-03-08T20:47:14.678204,0.28533849120140076,0.4319138526916504,gemma-2-27b-it,27000000000,random
neutral: Answer:,1.3,507,1772999311.647345,2026-03-08T20:48:31.647360,0.3242906928062439,0.46223440766334534,gemma-2-27b-it,27000000000,neutral
explicit: Generate text with maximum entropy:,1.3,503,1772999388.3672209,2026-03-08T20:49:48.367236,0.30300283432006836,0.43837088346481323,gemma-2-27b-it,27000000000,explicit
empty:  ,1.3,508,1772999465.1217723,2026-03-08T20:51:05.121781,0.31993231177330017,0.45484334230422974,gemma-2-27b-it,27000000000,empty
